_id,price
135715,287514.66
65171,62712.98
147111,300632.28
13396,154600.39
46262,75434.414
82746,392785.34
82088,180216.83
137230,250663.27
121843,141098.16
13372,148970.12
9614,157275.06
46905,193631.72
138088,143082.31
132164,104899.79
40182,95956.09
35634,516754.25
64799,157625.17
141215,169381.77
129332,101150.52
45312,223045.14
124878,103434.52
75277,511687.47
42901,161853.34
5906,146596.36
16740,136583.9
63075,185334.73
23341,125325.22
49396,148381.06
16295,117947.86
140448,81382.984
129443,154802.75
45766,64261.707
114930,193571.23
117193,275770.3
80491,130843.15
69318,239161.34
33742,90119.69
124193,161671.2
133054,194207.42
43828,202035.27
47247,162032.28
46331,84442.05
46020,211171.08
17593,183886.97
36620,131928.33
66488,104134.625
24230,165921.08
133630,115129.84
119597,146613.62
129037,167088.78
59409,134901.69
41189,78486.65
36592,70455.586
62708,86559.1
131352,98994.984
47751,270870.53
22372,179178.89
11119,121944.59
128983,85749.21
20677,217161.19
77325,315727.88
18796,121423.27
73647,128930.445
121103,178171.77
8906,275893.78
142210,164586.11
141126,114688.65
53878,112650.33
17125,77687.64
18750,391926.5
1656,219702.6
124712,82587.27
29905,92861.2
35478,139829.9
38724,327243.53
53539,98533.805
51379,63328.61
67049,174886.64
114418,172042.5
130874,143130.81
45317,81664.82
110390,111673.85
48,101123.33
81080,50115.76
118653,213268.34
3398,156855.53
13610,281465.94
30349,102648.6
45487,301352.62
113862,143209.3
41987,73114.15
41101,242361.92
119074,46436.68
44217,241018.67
134252,294513.53
116579,179136.84
17787,229013.86
120524,255868.23
128818,179290.83
72813,373676.0
15059,299055.25
69134,93557.87
77629,203288.27
124554,50005.28
82521,125456.914
19868,170160.02
41722,123680.305
10637,174772.14
12926,83313.3
64771,296031.12
121887,107235.69
26611,174920.2
138076,112502.98
44693,111660.27
130162,78775.11
59435,167280.75
61345,221924.55
122540,120193.42
19264,168152.36
74663,442184.75
14297,100099.664
62490,123758.15
69709,112237.01
28260,110134.8
57197,199002.61
37302,185735.92
67682,159079.08
135289,88307.125
81261,182453.92
49231,298877.9
71701,352247.62
28440,107771.52
5767,184325.11
21383,157691.83
51892,346915.72
135204,160170.77
138006,141603.2
129950,55231.703
77489,192299.17
19178,154523.62
110454,313405.47
64282,204345.66
144695,98188.266
56078,117865.945
117390,115185.3
40798,127716.58
72434,250132.6
45863,225122.84
130167,123642.09
82923,271076.53
134598,223724.56
51080,177900.73
43439,341758.16
46427,62049.418
1234,167985.02
43131,271439.12
68388,83388.94
119161,122650.625
38406,164840.73
47753,207203.02
37246,158802.73
9384,140319.64
134906,253885.05
74961,306853.28
59666,222521.55
82908,482641.9
37457,120884.8
17859,213773.3
63533,88354.18
81824,279374.5
65859,312025.34
33019,125642.14
45993,252252.14
139731,46661.55
81748,196132.25
50867,460525.25
22526,116747.22
128765,92590.984
141870,38402.258
73163,176270.34
112650,118065.31
125628,131964.58
25435,428347.4
64272,147335.02
56851,96756.98
18794,567197.5
80292,91711.23
124152,59051.96
134746,143664.22
73221,205017.44
130737,158900.44
17115,83225.9
31606,157207.3
28524,152241.3
50387,159451.78
145662,585193.25
127416,191759.58
73848,153737.11
124424,92560.18
2860,248532.62
139983,288049.4
121383,193559.73
23220,242339.02
56873,290682.72
72427,122564.43
31591,86711.0
32900,131285.73
63951,363231.25
138828,189871.17
111578,164148.28
118898,215180.2
63966,426647.8
125100,108440.11
75498,119916.28
125804,126626.945
64908,139646.73
47688,449526.7
540,422458.62
82905,199538.61
43431,242756.98
144239,413201.1
35951,83843.98
32830,185019.2
53556,180272.58
145448,135911.67
16195,193537.53
79303,271407.75
80455,276332.28
40865,105631.68
51504,43761.62
27005,141616.03
130670,164667.75
13188,87780.555
56163,118584.56
20808,136034.8
23678,596763.0
82463,275211.62
30574,147252.03
64706,131296.55
23362,168618.62
33343,383834.03
75002,142850.27
51101,108156.01
145934,34224.305
120223,213779.06
78078,237764.3
68827,176727.6
64102,174132.72
10388,200338.94
79749,103362.77
37652,83969.68
68421,132446.05
67509,48703.957
25908,225922.23
40377,91394.9
8222,336050.4
135044,200509.6
132382,320328.6
112147,396907.84
141670,445548.4
129004,199915.98
56790,181647.0
60441,90669.71
135345,178099.67
12373,95058.28
8648,632906.9
135962,177698.31
16050,164136.56
76276,207423.1
121791,447857.7
57413,121933.055
123487,233472.31
35472,106922.8
9531,145038.27
54673,50311.605
11581,77795.79
26658,55414.875
71580,236267.34
77098,193701.61
26509,163054.67
62850,198637.62
28470,107574.36
133297,157109.12
45439,121315.2
26050,154573.83
60174,171757.56
15068,346711.34
15578,158270.48
15431,102259.125
17252,75873.78
43275,234204.05
1848,268276.4
144391,114024.95
6685,95551.484
43586,157526.38
10649,144320.08
132596,157740.69
28621,105550.945
123756,269186.9
13917,99596.07
5364,322610.0
10655,225544.39
143066,60940.527
6216,140663.31
131633,526088.8
257,96698.15
81304,180955.69
122221,96497.6
80726,141566.05
43341,274838.47
133083,88690.125
139881,103455.3
59714,271239.3
61138,187839.84
22215,458003.28
24800,132540.08
14415,202286.8
70505,92988.77
38760,186829.64
55627,386719.62
20195,107906.51
138667,222380.06
80566,198382.1
115144,84345.78
8689,88825.68
598,185721.14
37965,93564.65
133024,83322.03
137721,159289.14
110874,298664.9
70038,49496.758
35911,155789.45
72663,120981.71
110950,181716.22
25351,144721.5
144896,60972.215
7694,126154.71
111675,283277.34
9112,324212.3
48428,150168.6
133347,83043.28
132196,199292.44
53591,146983.92
18532,74673.055
119857,201851.12
77232,181672.39
47774,219058.64
14273,131753.06
33669,84397.85
43281,224770.44
47356,193388.98
56396,155478.52
128056,105538.85
112360,229056.48
59485,143816.8
43188,153982.9
139579,100100.6
126083,257057.19
118674,300252.66
20795,118207.266
50951,184227.4
38617,118212.95
41801,141330.34
138238,116842.77
15859,63297.78
77089,59683.504
135751,88020.88
125465,66153.8
110324,304543.72
12164,137616.6
27271,112159.445
7379,107522.39
76737,92591.02
138425,113852.03
38582,278215.38
81928,108946.94
111657,91277.68
20530,328702.62
77760,125550.56
130464,225141.95
17881,106601.516
55437,307430.4
131320,407315.97
118256,160687.12
21630,94645.51
119880,98137.6
30840,225978.08
143103,90415.5
64659,130053.984
111420,103345.86
137714,142440.95
63398,109168.08
56422,183182.95
64764,296076.94
134532,249952.56
132151,191189.22
54736,102833.375
10384,536842.9
57556,161737.17
25131,220392.44
125394,161678.73
13408,96679.055
28138,188694.6
142829,88967.59
73935,67310.516
60721,314983.97
20923,132287.39
117573,136809.6
128093,81129.5
12855,151471.53
42983,254100.14
48941,71545.945
120768,145559.34
52165,65349.336
124697,177612.0
82210,184958.28
2812,300161.0
137948,109824.66
30814,193116.55
33257,385707.47
16662,228358.83
138431,213718.9
77120,202680.42
12734,285159.9
57455,186844.52
23181,199306.28
121329,126755.66
32593,106038.38
2487,566043.75
140955,91939.82
140748,284347.9
123503,79930.98
50662,191963.42
17086,205908.64
79892,88155.03
16501,196641.69
138304,226178.58
36705,306117.4
12558,275313.16
81852,330521.34
119501,194776.05
71201,126080.32
144586,235658.58
71440,190167.62
130862,405717.4
120198,217747.1
137348,510713.8
68547,155589.27
134627,56242.125
133739,159362.6
40307,115042.89
141808,220173.11
110972,156968.14
120770,90053.766
15425,90206.79
58096,156850.14
4805,197287.0
122440,107285.8
58156,193580.77
34298,48989.36
23923,119894.625
82108,290270.78
8571,53371.363
69682,75069.98
115748,88850.21
12202,110668.766
48633,496623.0
20970,110317.984
61856,416293.3
146120,125280.23
121020,365177.4
122570,347232.34
59702,115741.75
39349,133799.52
17608,392306.6
140489,263024.47
9554,443447.03
70031,74419.62
74186,47706.312
25932,129391.89
3380,702268.1
135909,61357.824
136721,250770.22
61069,384327.1
51108,187926.27
78792,279607.94
54903,152153.61
116266,80472.91
78106,140492.55
9217,103046.51
69222,194374.86
20427,141766.81
74126,209577.19
48381,147868.48
42260,163963.53
128104,217376.83
50087,206706.2
14624,242743.89
141023,92426.18
135025,59529.004
504,135156.97
134602,100808.1
61235,139088.62
80302,313562.1
69241,262223.47
74819,144992.75
35767,52267.914
20679,141174.17
58259,168615.53
73097,251052.39
49863,118019.48
80646,75659.71
126336,179081.88
127968,73818.81
6460,188592.72
35775,120156.33
20957,367970.84
32143,42661.625
61093,123960.76
12679,185045.56
16092,180754.17
18102,305684.2
30132,283964.94
132664,196701.7
54951,101195.38
33862,83420.9
74654,201486.58
111721,171317.9
12928,271122.88
42851,299480.34
35119,278053.06
8351,201500.19
128055,180525.12
138508,66682.96
54058,196508.12
126930,79356.17
113183,196098.22
44843,204015.05
125151,51156.0
144614,141097.55
18303,87608.0
40582,134592.61
55394,474866.72
129885,76095.13
13892,196764.78
123084,388262.06
123282,73752.1
35449,263971.94
124011,56042.836
125232,120511.08
39470,291838.56
44740,66047.33
8103,89782.125
81532,56286.38
52628,377314.1
65537,157813.06
80481,205722.03
72329,185605.5
18773,129282.836
39690,76782.164
21445,220976.67
18515,179515.9
142614,114898.29
79929,113901.68
126385,255484.22
37162,199276.67
55410,60333.477
75883,49029.848
68353,180239.55
137308,153465.78
13344,119641.99
52690,121780.38
56564,320843.72
118762,112294.42
139647,154108.81
19474,336069.56
76043,72592.22
71870,158313.42
72688,88667.8
34462,91430.56
18003,102252.23
49779,226140.78
32175,140971.2
40099,106572.13
32059,67389.37
125269,175608.67
73985,64396.97
28267,117660.086
28464,102199.64
120046,124309.21
11280,98502.62
8096,253690.27
74329,303999.66
133623,135673.17
36839,153256.02
115184,245191.05
137320,53184.543
23607,54326.848
77364,119267.33
17669,91380.63
117691,130902.77
140695,246797.36
115259,146269.81
40119,94301.98
33226,143862.48
79015,121729.9
29832,129112.79
31970,84938.2
138642,265840.38
2842,198969.08
74575,240185.05
77802,278944.2
63702,90312.19
20403,148270.52
123004,227424.84
62136,129989.625
63930,199574.62
59182,260474.44
40129,114123.32
110621,74688.25
9242,167841.53
54401,155406.23
4512,385546.84
48378,94188.984
74455,121930.664
78647,103831.45
140399,261408.11
31951,169462.69
56728,121444.41
3106,138485.67
79890,184883.05
21050,170217.16
61479,185367.73
40616,413646.5
35189,114647.266
111696,570566.44
132831,100950.414
78137,275548.56
53968,277137.25
123849,248606.19
126328,160382.77
73695,92822.13
48576,117977.8
38027,140242.81
81323,197970.72
112239,65349.633
110469,81252.9
127648,178766.75
40954,136006.33
117807,76050.555
146796,88843.46
77870,48578.355
126162,120944.57
52182,212792.08
31011,185676.03
18977,200222.7
125958,350440.12
81737,193915.9
30768,66342.234
15481,115598.695
41887,164070.86
50953,246871.16
130356,105971.375
145741,128790.14
20629,345433.56
128332,137119.64
32501,49984.17
55408,161659.47
31364,109521.11
29967,94381.734
110476,112213.24
134744,76693.97
14537,227301.73
135699,186968.11
124874,141371.72
64779,96050.91
128576,210786.9
128610,119126.57
63748,101592.21
138748,333307.53
6617,68661.19
131624,145693.73
4961,362236.28
128452,75939.51
5221,132173.31
30659,107858.7
47498,165606.69
3399,200894.2
69419,130230.47
43470,77838.12
40178,156467.1
139807,150264.88
120973,330336.84
5636,218068.83
65720,232192.27
39256,115969.88
62520,123487.22
139905,111140.19
17353,213844.44
1574,271863.2
122304,263386.4
48669,179658.7
70186,87838.92
68324,131316.6
25723,137007.75
126379,113499.89
20258,106592.98
14246,120438.11
43873,142397.89
111826,251451.4
13659,217408.06
130744,47350.434
62404,185855.47
489,149947.8
65145,336206.47
132135,186521.12
124407,338378.25
34603,109040.92
74749,148739.14
57994,156808.44
73947,66567.23
53008,109282.09
111483,75728.29
76488,195045.3
28234,147043.06
19878,586405.06
6772,31375.486
14106,77133.58
22308,179297.95
76104,238521.92
14055,148742.86
146211,87270.63
17604,155286.69
139500,114502.32
134945,103404.17
145037,253490.28
119643,152918.98
139245,67747.875
125173,109835.25
134689,103302.55
69464,176394.38
124263,193325.72
41115,79914.516
142314,152180.97
16008,134750.89
39372,206532.19
56666,113762.22
29641,123864.516
120945,253576.97
34841,171715.94
120312,150064.72
56704,253132.69
56609,245505.0
15310,110864.72
114623,104988.4
47157,131064.04
115683,102626.28
30494,228288.3
139442,230247.78
124866,116075.77
52097,127863.59
48944,135205.17
40767,133479.97
45659,167038.08
1099,125402.164
57987,47888.52
120961,306938.06
17464,325624.34
116623,84139.49
66750,382287.34
65242,237579.11
64749,82663.68
115914,180823.28
4090,216086.06
4004,105790.945
74078,216625.97
115041,139697.73
143814,74072.17
121181,108683.24
30746,172067.72
124463,123989.336
43220,251324.27
74181,158601.39
71416,47236.93
6129,130521.69
31669,169672.06
3942,119869.51
22861,190283.4
135709,321789.6
26810,158045.25
5943,158915.19
53678,67127.73
118376,544947.0
77813,226707.89
36762,293591.2
19866,143536.78
5236,123838.38
41359,227734.22
141149,124690.86
42819,155140.58
128658,377960.9
45544,225882.02
43995,92192.66
34004,59167.598
112467,120033.01
129884,202419.77
2414,159346.5
71079,209786.0
115573,228791.38
39692,125666.04
128331,164793.06
128789,112532.91
120335,232804.12
131493,269317.88
27258,189234.8
119935,189654.2
58065,128823.12
45195,136177.61
124097,187811.62
126751,252348.08
36795,198879.92
43254,306630.5
60563,135680.45
47942,321065.75
60564,249558.52
3148,156544.81
41957,290835.72
111941,236312.52
26271,123997.07
125130,456623.44
55585,105528.22
41751,133130.36
12165,260430.36
59002,77717.805
8308,106827.836
130769,46660.7
124988,204071.75
19422,239357.5
123384,115051.15
57475,182345.02
40900,691436.94
146060,295079.03
57508,183703.94
4032,437343.75
48112,112757.9
139393,163619.72
52830,221079.73
61702,144327.73
18404,56582.36
114358,158734.3
35874,113850.14
3114,80799.14
15306,223630.86
12561,87238.586
146828,95494.41
27830,224621.3
73526,46753.066
60576,181317.47
58080,85995.05
125426,330556.3
8035,111480.82
76852,63545.562
64516,153899.55
2737,138703.31
55897,72623.65
75778,247362.16
65643,142562.61
33076,247465.3
130615,237732.58
50196,64583.367
33618,142338.52
69429,198127.64
141826,118565.84
71464,59023.46
62839,120034.0
146019,98961.87
40250,160896.38
27453,109036.21
124365,199771.53
73684,465426.22
29329,496692.56
118226,172015.02
59321,90574.51
22328,43162.21
143028,173507.2
110808,33509.047
129124,95085.21
70665,318180.8
111670,268447.56
80626,216410.42
66787,138414.97
29590,95065.7
125249,129102.23
13942,148933.52
118699,130622.17
11139,161870.38
52300,76708.984
119686,132051.11
33632,256982.86
129123,178820.94
113233,122685.305
75965,125863.03
125046,63218.35
138346,146986.03
116737,124523.0
61010,86375.96
144081,310666.03
51245,98138.28
63158,72693.57
62686,161212.06
146652,193723.58
42057,110123.61
133431,131090.14
112453,324863.62
125168,414490.06
75337,300975.84
13281,44630.902
7734,88600.5
113059,102057.695
131531,130381.664
29488,426869.97
141530,139148.73
32816,130567.766
25500,119335.164
135670,166956.23
247,325186.78
18759,150404.28
7383,76707.06
10489,117920.195
125048,98047.125
7575,308126.25
127765,118538.97
67789,111555.6
82728,237873.03
142230,175115.52
5999,339746.9
63819,169816.52
15697,75619.44
137801,370472.4
1212,165755.66
117386,206960.72
7045,98006.22
33151,124791.234
5412,225776.48
14252,63607.742
42394,168123.25
1946,90464.04
126246,75670.555
19807,237066.61
112380,195022.73
11003,293460.66
141055,123641.484
14997,145247.1
125175,116468.73
45217,323101.4
133244,316605.56
77473,114983.945
15907,491573.3
35519,207471.27
10391,177847.56
39327,163556.86
6570,84958.92
15187,88916.62
6627,32367.105
121907,110418.11
73293,183551.4
69060,220070.61
131670,257777.86
123468,84768.46
114248,168235.34
132765,138885.58
51902,177095.44
34144,235531.3
141291,78250.25
29429,117374.01
129835,79310.24
121777,39308.125
13893,109348.92
7627,113238.234
73459,120956.03
36070,115877.42
132194,149950.92
49820,237907.84
139621,107933.53
2647,202990.98
18919,150869.44
74515,48152.652
55065,104449.55
42997,310310.25
75532,137922.14
115023,82950.695
17037,121383.95
79587,161065.6
115130,57135.176
82940,260477.83
6899,200223.78
22791,154716.47
17318,285552.06
16592,71857.016
140920,245933.6
70627,469509.8
77781,223871.06
118486,149404.45
69745,133154.23
140831,113782.94
16585,164401.17
4919,99552.76
40620,109433.18
15715,147600.45
57204,310957.28
116464,774428.0
124967,122800.43
8115,227217.02
77724,101306.89
134034,127171.43
133455,178025.05
2847,63267.363
135401,140236.72
43987,211400.06
44198,124159.54
56962,581574.2
77976,269900.72
43518,176938.61
7418,128486.984
144402,197167.33
130052,84622.1
23768,112562.0
25902,364035.97
44134,207022.98
17288,461059.1
24238,34468.13
69574,193266.28
115227,107978.93
82117,264202.34
73616,140183.3
113844,127309.12
44370,176305.03
26917,79398.54
73529,99829.945
40755,230633.55
45736,48382.332
40070,104222.59
16563,73520.19
18282,230534.19
57707,118866.54
119476,117403.17
75715,128027.69
14712,128064.69
29381,104873.34
140322,67903.445
4822,282617.34
15266,169150.84
61971,205032.22
66336,142772.78
139578,308865.56
140360,61657.586
62955,73000.414
14100,80185.57
49576,104932.836
139320,144462.28
42395,235809.55
20558,83475.62
140211,158955.53
77507,137805.44
83159,43439.84
13698,359919.28
14955,130659.51
72019,133058.3
12348,117921.65
60059,137602.6
19924,207651.78
59453,142740.9
41512,86914.95
70537,208038.73
63894,132328.36
3558,142925.53
51116,347249.4
27287,108500.41
47980,203934.66
319,216751.17
20678,86956.88
37612,151540.92
36983,127637.5
22842,248382.47
50771,54905.574
123906,161413.69
138366,216174.58
54130,118001.71
65986,142087.42
72555,302320.97
124540,130839.31
61688,244104.8
71666,271774.12
13120,80915.27
133612,210133.94
41660,163487.78
127198,185024.58
43657,185883.56
80925,256532.2
61956,141020.31
111588,191563.73
20215,433120.34
19040,130847.89
135462,63218.35
51850,141063.45
48966,228325.0
133438,257905.14
25362,84883.49
27107,165082.36
51939,217736.22
145175,226580.81
145897,327269.78
131971,338079.0
26930,221303.62
24053,227515.77
28704,121908.3
139165,211754.7
6720,85533.195
123464,334383.75
77787,181810.31
41235,81903.71
118657,105062.23
52047,130476.36
75642,148410.94
51363,146379.0
24439,430943.94
80773,86552.555
41931,144080.88
24297,132602.72
44052,128553.59
56626,129433.98
2297,222008.55
31631,275045.44
43985,110042.83
132811,120262.32
66307,145508.06
142207,158909.88
141101,80629.62
42352,298256.44
58378,283364.47
19222,129241.67
20031,129221.05
49545,171474.69
13903,265585.53
78605,256486.05
75358,96247.13
18413,357079.0
23103,84023.53
34749,452111.94
14330,102460.47
25156,299421.75
62346,275490.28
18655,151152.67
142175,184030.55
114804,243813.3
125772,129926.055
127182,188707.95
46720,190346.95
70127,196131.45
4013,170320.38
137756,107072.664
58022,104366.266
71761,95898.13
73783,327795.3
127107,373981.38
125186,388987.53
80603,110306.23
1868,101015.016
47608,130164.195
137469,319391.22
54206,62513.133
147136,79550.38
22207,99228.73
122246,446041.4
143202,77637.48
46542,157235.88
133481,172766.22
23055,93480.45
50762,81472.984
111680,150549.86
144013,117210.055
17894,121421.55
61446,156002.3
26492,129392.625
74271,243833.06
113909,362756.56
18214,379413.4
139508,70813.17
138778,128650.15
16850,125672.77
113055,53548.785
114758,101147.2
123206,197494.25
17458,116372.41
77455,167391.77
126337,67880.55
10394,157865.34
59540,245344.61
72590,508480.9
140163,186707.86
8425,192334.38
82943,106093.41
112595,178109.62
49491,127760.016
10036,52699.594
115655,104573.56
114114,241702.27
125470,78397.03
144324,117148.69
12505,173047.6
61990,63103.492
126687,118072.55
125392,250184.55
112286,53703.59
31608,92011.4
67856,111403.37
43233,168448.52
48217,131347.55
38768,48507.5
65717,225816.02
127511,82517.516
80717,81667.016
33220,332968.53
53310,102944.22
22836,59390.766
76805,195233.66
146281,146426.06
133339,229914.45
34044,121946.75
10749,78498.84
66854,113099.74
41154,81223.3
25661,68036.42
68445,135035.27
68405,215429.27
34635,84954.84
80658,103528.94
8484,93236.22
77421,99926.484
137411,467175.0
77344,84359.85
125783,151113.19
31025,250748.61
129028,362247.5
12898,216237.08
78695,137941.58
139464,147251.19
63218,158184.72
27280,227465.66
118335,141499.3
122782,36908.594
38779,135221.14
126104,110962.664
132412,117176.92
45958,123185.875
27536,121817.74
41460,173134.88
139711,253639.08
142299,143448.62
111484,52446.395
6189,164404.14
39841,284318.66
49199,95874.14
122123,80620.555
67488,160715.03
6661,54609.836
33271,174485.56
113050,177976.0
134578,198078.39
137446,312738.12
43203,199266.81
34844,163528.86
45551,268057.25
29243,152985.95
115546,205141.3
45308,84168.47
65238,145545.11
44922,101817.75
8130,225724.73
65651,233991.7
66702,316562.5
13651,256438.53
31681,94660.65
122292,330784.34
130408,152790.5
36971,169257.23
2165,282282.34
10865,448713.3
10235,292353.97
59139,121081.836
66450,131383.03
27210,167250.47
42335,180243.97
29977,306831.16
65224,121462.86
72335,181295.98
143159,69261.41
119307,67356.75
55369,174315.47
67752,301355.88
130969,170501.3
31022,199197.11
10374,292416.03
17479,286516.03
137340,172194.38
8161,153470.1
25913,143547.11
144918,119226.58
11432,86389.45
126537,188759.94
126807,119298.695
48777,224276.72
122411,165701.77
18405,73151.82
21165,289054.16
52991,276709.66
65084,88535.05
56985,144086.75
119382,147261.28
141830,198930.14
26998,127847.54
132658,59167.992
36447,103694.414
10494,172664.36
58049,118857.63
131935,151725.39
36153,234113.38
35258,430876.97
139990,128525.59
65968,222026.7
17588,151308.28
17744,200412.02
122488,231609.45
136085,165465.69
21172,289861.97
18806,146819.36
47179,253950.42
43008,259714.72
136530,82946.94
118007,46024.39
142871,146409.47
56169,123482.086
82445,69151.984
124052,309981.4
12987,86205.77
145454,274741.44
145423,44286.164
43769,167401.66
57285,111445.125
21859,116444.54
15062,156387.44
141327,111493.17
13178,99976.39
124736,159489.08
112211,451533.4
145146,171415.19
15324,202039.31
60021,197125.72
144458,123553.734
113197,106461.97
54029,107233.68
37649,68318.48
119434,303588.66
21018,179957.31
132147,178711.52
69334,330099.03
37342,98195.55
37507,274566.75
68483,244283.69
44883,187765.86
67936,162470.81
31332,177598.86
127475,98316.04
57249,125071.74
20730,142496.23
44617,128393.734
38349,176914.52
113908,147476.45
142948,83960.28
140308,239587.67
125871,301622.8
125105,289009.12
73019,264650.75
58589,177742.14
124008,141995.64
19528,461321.25
81496,104810.266
37895,117375.65
137605,90422.984
146596,69938.195
34897,72863.75
20361,105357.46
76676,190621.72
145336,344640.6
38928,124483.22
131447,288656.22
133409,188842.88
133692,191158.88
73470,131734.5
136228,124369.62
66704,93888.14
46023,84620.72
43876,219197.88
142699,242793.81
79416,44615.316
67117,143667.38
61155,187513.28
136124,237370.02
14395,206743.39
141124,169276.56
135970,125215.27
