_id,price
40178,167346.37
139807,141186.18
120973,253528.87
5636,213537.17
65720,252250.12
39256,114462.15
62520,122403.47
139905,111308.41
17353,205323.0
1574,256582.77
122304,246189.26
48669,180999.1
70186,90144.28
68324,126626.65
25723,135397.06
126379,114677.32
20258,105868.27
14246,114989.15
43873,149284.72
111826,244366.06
13659,224171.25
130744,47000.0
62404,190839.63
489,146929.67
65145,390131.26
132135,178453.4
124407,341227.75
34603,117607.42
74749,154593.04
57994,149703.94
73947,71582.85
53008,119367.95
111483,77562.02
76488,199243.45
28234,144569.17
19878,518821.76
6772,34367.22
14106,85166.35
22308,179536.77
76104,239500.0
14055,145497.53
146211,88103.43
17604,157245.09
139500,121426.46
134945,104622.2
145037,241154.57
119643,153683.9
139245,66002.93
125173,107739.3
134689,107477.38
69464,167574.35
124263,194944.61
41115,79518.09
142314,153313.86
16008,130270.99
39372,200567.6
56666,121450.26
29641,120043.11
120945,240423.73
34841,164811.55
120312,140965.34
56704,255000.0
56609,236905.66
15310,113500.0
114623,104573.01
47157,136355.22
115683,102192.17
30494,225175.13
139442,237907.95
124866,113669.47
52097,130097.74
48944,134865.7
40767,135923.21
45659,173295.3
1099,127329.88
57987,47782.48
120961,322432.72
17464,308692.27
116623,83610.65
66750,342682.2
65242,223049.88
64749,83813.4
115914,184160.98
4090,221542.52
4004,102545.34
74078,231599.94
115041,136443.42
143814,74087.89
121181,103182.43
30746,181233.27
124463,135806.66
43220,251926.21
74181,152847.4
71416,47496.05
6129,130506.68
31669,167755.58
3942,109194.77
22861,184312.61
135709,289073.74
26810,155660.02
5943,160162.68
53678,66439.76
118376,526652.59
77813,218921.16
36762,270650.94
19866,147106.87
5236,115000.0
41359,234332.7
141149,142664.08
42819,187202.06
128658,377617.22
45544,236704.33
43995,92000.0
34004,59783.47
112467,126496.62
129884,203845.86
2414,170972.52
71079,206891.24
115573,216878.41
39692,132818.73
128331,156396.66
128789,124657.96
120335,224206.69
131493,271701.16
27258,198464.94
119935,188680.02
58065,136855.62
45195,139360.46
124097,197404.7
126751,240839.75
36795,205473.85
43254,319110.65
60563,131520.3
47942,317760.99
60564,249196.8
3148,159364.8
41957,289258.68
111941,224252.62
26271,124985.19
125130,419194.74
55585,100850.7
41751,115140.98
12165,268091.36
59002,57807.13
8308,109832.45
130769,47397.83
124988,200361.78
19422,215397.29
123384,114590.66
57475,186691.23
40900,691709.07
146060,305864.27
57508,177127.18
4032,446117.42
48112,115000.0
139393,162984.26
52830,226979.07
61702,138253.07
18404,60914.38
114358,161061.18
35874,113976.46
3114,88104.52
15306,229687.55
12561,81185.76
146828,99651.55
27830,226838.11
73526,47440.18
60576,180511.41
58080,86612.72
125426,348666.65
8035,95427.59
76852,65923.56
64516,144016.93
2737,144014.27
55897,77331.04
75778,253108.48
65643,146616.0
33076,251308.5
130615,237829.36
50196,57488.81
33618,143525.52
69429,212166.18
141826,117183.47
71464,56106.85
62839,120222.29
146019,98835.91
40250,157637.31
27453,107357.94
124365,183922.17
73684,476080.37
29329,494141.96
118226,187146.98
59321,88266.26
22328,43466.76
143028,167672.39
110808,36707.74
129124,102021.62
70665,288815.67
111670,270093.57
80626,218938.19
66787,136983.65
29590,104661.48
125249,127279.07
13942,149667.5
118699,132684.77
11139,169869.5
52300,78683.34
119686,136454.75
33632,263755.29
129123,175839.37
113233,120247.63
75965,131100.88
125046,63000.0
138346,150416.22
116737,123855.7
61010,85860.96
144081,305013.38
51245,97301.61
63158,83004.72
62686,166377.12
146652,184816.99
42057,107312.17
133431,133782.97
112453,285928.66
125168,387551.19
75337,283692.07
13281,44340.36
7734,95530.3
113059,102888.31
131531,131345.22
29488,407951.81
141530,132076.62
32816,131828.61
25500,124152.58
135670,172471.13
247,304621.78
18759,160390.15
7383,77171.97
10489,125435.66
125048,120000.0
7575,304704.31
127765,125514.06
67789,109109.63
82728,227209.07
142230,171152.39
5999,338159.24
63819,155901.55
15697,75129.0
137801,376669.94
1212,168868.6
117386,211928.15
7045,102309.16
33151,121238.97
5412,243118.97
14252,63373.82
42394,165761.5
1946,92711.72
126246,79615.13
19807,237858.79
112380,193357.04
11003,299712.1
141055,125089.98
14997,141377.73
125175,114520.13
45217,317746.55
133244,310181.07
77473,111273.78
15907,483392.6
35519,212951.62
10391,172867.38
39327,181990.93
6570,83526.45
15187,95104.63
6627,36506.72
121907,102383.2
73293,168055.95
69060,222189.69
131670,252154.81
123468,86239.79
114248,170976.89
132765,139406.99
51902,177744.63
34144,227300.1
141291,79183.63
29429,123257.0
129835,77859.13
121777,37069.55
13893,111953.21
7627,112320.65
73459,120300.0
36070,113633.4
132194,149351.8
49820,220819.8
139621,107335.65
2647,200000.0
18919,152874.77
74515,57888.48
55065,104938.79
42997,336583.17
75532,127967.62
115023,88243.87
17037,128121.07
79587,164216.29
115130,57838.89
82940,258553.0
6899,196372.28
22791,152997.82
17318,304322.93
16592,70006.91
140920,256682.32
70627,515055.07
77781,208616.96
118486,157012.86
69745,129837.49
140831,114124.35
16585,156169.7
4919,103134.33
40620,107849.07
15715,151352.81
57204,293698.09
116464,711510.94
124967,122965.73
8115,230252.24
77724,101916.23
134034,133708.52
133455,183792.65
2847,69319.67
135401,142609.77
43987,214500.83
44198,113581.5
56962,526203.39
77976,266506.23
43518,176317.42
7418,129372.6
144402,185498.17
130052,81000.93
23768,109628.46
25902,357647.17
44134,211612.87
17288,485890.9
24238,32568.89
69574,189673.96
115227,106364.38
82117,255689.38
73616,144100.53
113844,123940.42
44370,175713.42
26917,80567.44
73529,100000.0
40755,222384.98
45736,44901.51
40070,115610.97
16563,75601.26
18282,231864.62
57707,126597.63
119476,112724.78
75715,126720.91
14712,136347.95
29381,104769.16
140322,66189.36
4822,270708.07
15266,192243.4
61971,201678.56
66336,133473.78
139578,306693.95
140360,61947.21
62955,70945.14
14100,85910.04
49576,107257.18
139320,147597.19
42395,233201.16
20558,85455.84
140211,164746.13
77507,134227.14
83159,46001.14
13698,348169.21
14955,135249.71
72019,127341.01
12348,116296.25
60059,135422.11
19924,204692.95
59453,139773.0
41512,89724.04
70537,209842.13
63894,128035.83
3558,144000.0
51116,344691.88
27287,101664.26
47980,201605.92
319,223699.76
20678,96117.1
37612,146411.91
36983,136882.33
22842,235135.05
50771,56942.65
123906,168737.17
138366,214757.89
54130,121815.14
65986,133473.85
72555,332087.34
124540,131434.38
61688,257974.67
71666,274206.38
13120,81828.01
133612,206604.67
41660,162476.86
127198,183670.47
43657,180934.88
80925,263879.51
61956,131823.91
111588,201193.62
20215,435860.0
19040,128376.03
135462,63000.0
51850,130205.23
48966,227863.04
133438,241049.44
25362,85778.9
27107,166408.94
51939,212507.47
145175,221882.1
145897,310962.21
131971,336470.1
26930,202495.06
24053,225000.0
28704,121892.31
139165,196716.06
6720,78742.21
123464,322167.57
77787,177254.48
41235,81853.08
118657,110710.21
52047,130525.74
75642,148158.22
51363,148004.02
24439,437183.79
80773,84146.74
41931,129439.98
24297,128446.9
44052,127229.04
56626,128412.16
2297,225935.14
31631,300905.81
43985,106975.48
132811,118331.91
66307,143462.42
142207,158131.61
141101,84951.19
42352,288872.12
58378,288471.09
19222,137595.99
20031,124950.72
49545,167745.48
13903,271761.88
78605,259734.23
75358,107001.26
18413,353140.32
23103,85227.21
34749,477719.64
14330,106884.76
25156,291301.43
62346,276872.33
18655,158816.35
142175,183660.98
114804,258530.87
125772,135705.66
127182,181352.99
46720,180135.3
70127,193631.12
4013,170998.25
137756,108994.23
58022,102392.82
71761,93511.99
73783,336271.61
127107,374917.83
125186,387333.6
80603,108998.15
1868,99425.12
47608,127818.74
137469,283571.01
54206,56688.34
147136,80276.45
22207,100708.84
122246,417934.02
143202,72920.65
46542,165332.14
133481,170832.76
23055,95000.72
50762,80132.99
111680,149887.07
144013,122166.45
17894,122723.45
61446,153590.77
26492,121262.04
74271,234779.08
113909,345150.11
18214,389305.99
139508,70100.41
138778,124184.73
16850,118739.63
113055,55338.98
114758,104647.38
123206,190054.02
17458,132377.72
77455,177432.03
126337,71069.05
10394,162263.8
59540,269381.55
72590,572320.91
140163,177227.47
8425,176051.19
82943,103949.97
112595,182556.39
49491,121130.73
10036,52778.89
115655,102211.89
114114,239390.53
125470,75039.19
144324,114870.57
12505,165770.06
61990,64617.36
126687,114778.29
125392,250000.0
112286,53508.59
31608,88013.92
67856,106471.05
43233,167983.48
48217,134006.86
38768,49508.53
65717,222695.12
127511,85038.43
80717,81350.72
33220,302995.23
53310,113262.49
22836,59000.0
76805,185604.88
146281,141556.03
133339,212112.32
34044,134490.84
10749,78931.47
66854,116763.21
41154,76788.65
25661,65040.0
68445,133482.27
68405,237115.32
34635,87273.32
80658,99783.34
8484,86154.11
77421,102059.58
137411,437853.85
77344,80494.88
125783,160515.35
31025,252005.84
129028,365118.06
12898,224826.02
78695,130130.61
139464,143439.2
63218,166905.13
27280,210338.65
118335,138901.44
122782,38973.51
38779,135291.72
126104,112994.51
132412,110946.0
45958,127602.57
27536,116253.51
41460,165368.94
139711,256940.92
142299,132217.99
111484,53884.13
6189,164913.77
39841,263154.42
49199,93828.61
122123,82533.52
67488,163347.37
6661,60684.23
33271,174074.81
113050,180420.9
134578,185626.0
137446,313529.32
43203,207617.64
34844,169112.97
45551,265845.71
29243,155374.54
115546,206304.67
45308,88677.13
65238,135388.29
44922,98937.05
8130,235566.06
65651,227731.65
66702,297042.32
13651,249705.07
31681,95787.64
122292,318910.98
130408,161740.02
36971,165043.04
2165,281410.13
10865,481201.39
10235,283503.27
59139,107287.96
66450,131172.24
27210,175043.92
42335,192092.59
29977,295654.47
65224,120323.05
72335,183021.77
143159,69429.88
119307,59202.66
55369,176950.54
67752,300982.01
130969,174668.16
31022,197636.88
10374,271710.62
17479,272401.92
137340,173590.09
8161,148810.79
25913,143095.69
144918,119210.24
11432,84507.72
126537,196633.25
126807,123019.82
48777,223822.59
122411,147996.21
18405,76473.63
21165,285195.9
52991,253097.15
65084,89301.59
56985,141660.88
119382,147640.57
141830,205461.79
26998,128603.26
132658,60413.45
36447,106118.56
10494,198377.09
58049,122962.12
131935,154293.73
36153,236182.51
35258,428730.86
139990,120635.79
65968,227106.46
17588,147527.21
17744,233745.01
122488,234055.71
136085,171666.67
21172,281315.41
18806,151859.25
47179,256894.41
43008,260662.07
136530,80269.36
118007,49661.61
142871,141488.34
56169,126040.14
82445,64827.38
124052,293852.8
12987,83522.86
145454,284431.48
145423,44414.92
43769,163874.48
57285,106370.63
21859,115698.06
15062,174329.18
141327,109613.34
13178,98885.25
124736,167086.79
112211,450385.58
145146,164380.57
15324,184783.92
60021,192614.88
144458,120060.97
113197,106028.62
54029,106121.4
37649,67568.38
119434,312160.93
21018,177050.48
132147,184995.85
69334,328250.53
37342,98676.99
37507,277418.29
68483,211378.27
44883,182955.8
67936,163108.17
31332,156976.98
127475,104114.46
57249,124067.76
20730,135048.77
44617,125231.25
38349,167512.77
113908,146187.51
142948,86489.38
140308,241489.25
125871,293067.53
125105,277863.92
73019,293418.22
58589,174455.77
124008,142000.0
19528,434746.14
81496,103053.56
37895,115801.43
137605,85769.08
146596,78050.24
34897,70520.57
20361,98271.47
76676,188949.33
145336,330891.6
38928,131153.84
131447,260533.59
133409,187078.59
133692,184019.51
73470,130310.1
136228,119560.64
66704,96543.52
46023,83491.02
43876,191779.0
142699,220655.59
79416,46363.56
67117,140478.72
61155,185191.07
136124,226145.87
14395,200674.04
141124,164670.09
135970,118190.97
